Evaluated Windows,Ignored Windows,Accuracy,Precision,Recall,F1-score,AUC-PR,Positive Windows,Direct High Conf,No Rule Mul,Soft Rule Mul,Multi Soft Mul
98377,78,0.46730434959390915,0.3268206795689153,0.8216835641867771,0.46763985818628795,0.31931724388132193,70427,True,1.05,0.95,0.85
98377,78,0.46729418461632294,0.3268111208928521,0.8216478652006283,0.4676242914321705,0.31930788782621355,70426,True,1.05,0.95,0.9
98377,78,0.46635900667839025,0.32657657657657657,0.8230401256604313,0.4676091189355833,0.3191734205182535,70596,True,1.05,0.9,0.65
98377,78,0.46635900667839025,0.32657657657657657,0.8230401256604313,0.4676091189355833,0.3191734205182535,70596,True,1.05,0.9,0.7
98377,78,0.46635900667839025,0.32657657657657657,0.8230401256604313,0.4676091189355833,0.3191734205182535,70596,True,1.05,0.9,0.75
98377,78,0.46635900667839025,0.32657657657657657,0.8230401256604313,0.4676091189355833,0.3191734205182535,70596,True,1.05,0.9,0.8
98377,78,0.46635900667839025,0.32657657657657657,0.8230401256604313,0.4676091189355833,0.3191734205182535,70596,True,1.05,0.9,0.85
98377,78,0.46634884170080404,0.3265670373255896,0.8230044266742824,0.4675935785491902,0.3191640761973666,70595,True,1.05,0.9,0.9
98377,78,0.4679040832714964,0.3269422239922624,0.8205768956161645,0.46758477593116216,0.3193704125577793,70306,True,1.05,1.0,0.65
98377,78,0.4679040832714964,0.3269422239922624,0.8205768956161645,0.46758477593116216,0.3193704125577793,70306,True,1.05,1.0,0.7
98377,78,0.4679040832714964,0.3269422239922624,0.8205768956161645,0.46758477593116216,0.3193704125577793,70306,True,1.05,1.0,0.75
98377,78,0.4679040832714964,0.3269422239922624,0.8205768956161645,0.46758477593116216,0.3193704125577793,70306,True,1.05,1.0,0.8
98377,78,0.4679040832714964,0.3269422239922624,0.8205768956161645,0.46758477593116216,0.3193704125577793,70306,True,1.05,1.0,0.85
98377,78,0.46789391829391014,0.32693265059384113,0.8205411966300157,0.46756918945858805,0.3193610506616434,70305,True,1.05,1.0,0.9
98377,78,0.4637466074387306,0.32591289664391754,0.8268242181922033,0.4675353512924291,0.3187829822371382,71065,True,1.0,0.85,0.65
98377,78,0.4637466074387306,0.32591289664391754,0.8268242181922033,0.4675353512924291,0.3187829822371382,71065,True,1.0,0.85,0.7
98377,78,0.4637466074387306,0.32591289664391754,0.8268242181922033,0.4675353512924291,0.3187829822371382,71065,True,1.0,0.85,0.75
98377,78,0.4637466074387306,0.32591289664391754,0.8268242181922033,0.4675353512924291,0.3187829822371382,71065,True,1.0,0.85,0.8
98377,78,0.4637466074387306,0.32591289664391754,0.8268242181922033,0.4675353512924291,0.3187829822371382,71065,True,1.0,0.85,0.85
98377,78,0.46373644246114437,0.325903411009794,0.8267885192060546,0.46751988372562475,0.31877366984135064,71064,True,1.0,0.85,0.9
98377,78,0.4651493743456296,0.3261843202079713,0.8241824932171926,0.4673907542185017,0.31889792088951613,70779,True,1.0,0.95,0.65
98377,78,0.4651493743456296,0.3261843202079713,0.8241824932171926,0.4673907542185017,0.31889792088951613,70779,True,1.0,0.95,0.7
98377,78,0.4651493743456296,0.3261843202079713,0.8241824932171926,0.4673907542185017,0.31889792088951613,70779,True,1.0,0.95,0.75
98377,78,0.4651493743456296,0.3261843202079713,0.8241824932171926,0.4673907542185017,0.31889792088951613,70779,True,1.0,0.95,0.8
98377,78,0.4651493743456296,0.3261843202079713,0.8241824932171926,0.4673907542185017,0.31889792088951613,70779,True,1.0,0.95,0.85
98377,78,0.4651392093680433,0.32617480007912064,0.8241467942310439,0.4673752404089483,0.3188885954339004,70778,True,1.0,0.95,0.9
98377,78,0.4642040314301107,0.3259429441280938,0.8255390546908468,0.46736054971705737,0.31875487544253683,70948,True,1.0,0.9,0.65
98377,78,0.4642040314301107,0.3259429441280938,0.8255390546908468,0.46736054971705737,0.31875487544253683,70948,True,1.0,0.9,0.7
98377,78,0.4642040314301107,0.3259429441280938,0.8255390546908468,0.46736054971705737,0.31875487544253683,70948,True,1.0,0.9,0.75
98377,78,0.4642040314301107,0.3259429441280938,0.8255390546908468,0.46736054971705737,0.31875487544253683,70948,True,1.0,0.9,0.8
98377,78,0.4642040314301107,0.3259429441280938,0.8255390546908468,0.46736054971705737,0.31875487544253683,70948,True,1.0,0.9,0.85
98377,78,0.4641938664525245,0.3259334432745571,0.825503355704698,0.4673450620964238,0.3187455616009987,70947,True,1.0,0.9,0.9
98377,78,0.4657491080232168,0.3263041693792635,0.82307582464658,0.4673355629877369,0.31895070221478283,70658,True,1.0,1.0,0.65
98377,78,0.4657491080232168,0.3263041693792635,0.82307582464658,0.4673355629877369,0.31895070221478283,70658,True,1.0,1.0,0.7
98377,78,0.4657491080232168,0.3263041693792635,0.82307582464658,0.4673355629877369,0.31895070221478283,70658,True,1.0,1.0,0.75
98377,78,0.4657491080232168,0.3263041693792635,0.82307582464658,0.4673355629877369,0.31895070221478283,70658,True,1.0,1.0,0.8
98377,78,0.4657491080232168,0.3263041693792635,0.82307582464658,0.4673355629877369,0.31895070221478283,70658,True,1.0,1.0,0.85
98377,78,0.46573894304563057,0.3262946346434182,0.8230401256604313,0.46732002959389474,0.31894137099415787,70657,True,1.0,1.0,0.9
