Evaluated Windows,Ignored Windows,Accuracy,Precision,Recall,F1-score,AUC-PR,Positive Windows,Direct High Conf,No Rule Mul,Soft Rule Mul,Multi Soft Mul
98455,0,0.7374536590320451,0.5538726265031313,0.8862777742204009,0.6817135187716252,0.5269623943833651,49979,True,1.05,0.85,0.75
98455,0,0.7374130313341121,0.5538369184592297,0.8861497086508292,0.6816485857478851,0.526900447395215,49975,True,1.05,0.85,0.8
98455,0,0.7374028744096288,0.5538279905550887,0.8861176922584363,0.6816323514924638,0.5268849612857811,49974,True,1.05,0.85,0.85
98455,0,0.737372403636179,0.5538012046987253,0.8860216430812576,0.6815836463271966,0.5268385044879731,49971,True,1.05,0.85,0.9
98455,0,0.7326291199024936,0.5485158689379867,0.8886469872574758,0.678332274304707,0.5227627577474591,50602,True,1.0,1.0,0.65
98455,0,0.7326189629780102,0.5485069465030336,0.8886149708650829,0.6783161239078633,0.5227474245633729,50601,True,1.0,1.0,0.7
98455,0,0.7326189629780102,0.5485069465030336,0.8886149708650829,0.6783161239078633,0.5227474245633729,50601,True,1.0,1.0,0.75
98455,0,0.7325783352800772,0.5484712532363579,0.8884869052955113,0.6782515183732326,0.5226860944067395,50597,True,1.0,1.0,0.8
98455,0,0.732568178355594,0.5484623290378686,0.8884548889031184,0.6782353660026885,0.5226707625125855,50596,True,1.0,1.0,0.85
98455,0,0.732415824488345,0.5482787905121166,0.8888070692194403,0.6781975643421647,0.5225890636406383,50633,True,1.0,0.95,0.65
98455,0,0.7325377075821441,0.5484355543256972,0.8883588397259397,0.6781869065222971,0.5226247683783791,50593,True,1.0,1.0,0.9
98455,0,0.7324056675638617,0.5482698688576394,0.8887750528270475,0.6781814184154594,0.5225737373122945,50632,True,1.0,0.95,0.7
98455,0,0.7324056675638617,0.5482698688576394,0.8887750528270475,0.6781814184154594,0.5225737373122945,50632,True,1.0,0.95,0.75
98455,0,0.7323650398659286,0.5482341787153354,0.8886469872574758,0.6781168307639687,0.5225124345797602,50628,True,1.0,0.95,0.8
98455,0,0.7323548829414454,0.5482252552985561,0.8886149708650829,0.6781006828648563,0.5224971095419132,50627,True,1.0,0.95,0.85
98455,0,0.7323244121679955,0.5481984829329962,0.8885189216879043,0.6780522368003128,0.5224511359773046,50624,True,1.0,0.95,0.9
98455,0,0.7321720583007465,0.5480076575420869,0.8889991675737978,0.678045981221689,0.5223924085624669,50669,True,1.0,0.9,0.65
98455,0,0.7321619013762632,0.5479987368753454,0.8889671511814049,0.6780298405411346,0.5223770900790522,50668,True,1.0,0.9,0.7
98455,0,0.7321619013762632,0.5479987368753454,0.8889671511814049,0.6780298405411346,0.5223770900790522,50668,True,1.0,0.9,0.75
98455,0,0.7321212736783302,0.5479630506868782,0.8888390856118332,0.6779652738772619,0.5223158187274967,50664,True,1.0,0.9,0.8
98455,0,0.7321111167538469,0.5479541282592819,0.8888070692194403,0.677949131225808,0.5223005015352101,50663,True,1.0,0.9,0.85
98455,0,0.7320806459803971,0.5479273588630083,0.8887110200422617,0.6779007009060493,0.5222545515080407,50660,True,1.0,0.9,0.9
98455,0,0.7318267228683155,0.5476251503381376,0.8892552987129411,0.67782753529462,0.5221113684342785,50719,True,1.0,0.85,0.65
98455,0,0.7318165659438322,0.5476162309239323,0.8892232823205481,0.6778114017961734,0.5220960610262882,50718,True,1.0,0.85,0.7
98455,0,0.7318165659438322,0.5476162309239323,0.8892232823205481,0.6778114017961734,0.5220960610262882,50718,True,1.0,0.85,0.75
98455,0,0.7317759382458991,0.547580549749576,0.8890952167509765,0.6777468638648899,0.5220348339782532,50714,True,1.0,0.85,0.8
98455,0,0.7317657813214159,0.5475716285764991,0.8890632003585835,0.6777307283976228,0.5220195278623022,50713,True,1.0,0.85,0.85
98455,0,0.731735310547966,0.5475448629461644,0.8889671511814049,0.67768231963292,0.5219736110652327,50710,True,1.0,0.85,0.9
98455,0,0.7813925143466558,0.6374366667610178,0.7210091566882244,0.6766521941619218,0.5481051134906982,35329,True,1.25,1.0,0.65
98455,0,0.7813823574221725,0.6374264039855072,0.7209771402958315,0.6766323127309877,0.5480874627661936,35328,True,1.25,1.0,0.7
98455,0,0.7813823574221725,0.6374264039855072,0.7209771402958315,0.6766323127309877,0.5480874627661936,35328,True,1.25,1.0,0.75
98455,0,0.7813417297242395,0.6373853470728117,0.7208490747262598,0.6765527810330839,0.5480168622511127,35324,True,1.25,1.0,0.8
